# output_snr_2048.txt
17	19	266	0.051	0.955154	0.9207	0.9667	501800
53	53	426	0.101	0.912415	0.9596	0.9478	716900
299	263	1247	0.200	0.843059	0.9632	0.9049	2114022
283	284	1552	0.300	0.741162	0.9725	0.9710	2934258
449	448	2391	0.400	0.660117	0.9756	0.9687	4839718
626	625	3473	0.500	0.572813	0.9797	0.9755	7905503
662	661	4360	0.672	0.417177	0.9899	0.9710	8674540
502	516	5464	0.800	0.301340	0.9961	0.9675	12736455
