# output_snr_noff_2048.txt usage=120
17	27	846	0.051	0.959650	0.7861	0.9434	354412
53	77	1431	0.101	0.921698	0.8583	0.9274	451419
299	290	2810	0.200	0.854327	0.9091	0.9515	681964
283	327	3688	0.300	0.768345	0.9308	0.9657	910800
449	467	5115	0.400	0.695090	0.9456	0.9624	1103150
626	630	7311	0.500	0.613350	0.9593	0.9645	1335180
534	481	8560	0.592	0.527914	0.9695	0.9642	1637185
662	566	10426	0.672	0.464781	0.9767	0.9621	1849384
502	386	12807	0.800	0.330566	0.9879	0.9744	1520943
