# output_snr_noff_512.txt usage=20
5	12	214	0.054	0.957883	0.8708	0.9650	20535
12	27	371	0.104	0.923506	0.8859	0.9290	26575
44	73	646	0.201	0.857985	0.9159	0.9080	23750
132	155	982	0.300	0.800008	0.9397	0.9095	23651
164	190	1284	0.401	0.724500	0.9564	0.9360	24315
182	215	1543	0.500	0.645407	0.9669	0.9496	23381
176	212	1659	0.600	0.550481	0.9770	0.9601	22783
198	255	1823	0.698	0.461006	0.9853	0.9712	23739
245	279	1804	0.750	0.413135	0.9881	0.9722	24351
