# output_snr_1024.txt usage=50:...
8	9	144	0.053	0.953105	0.9221	0.9649	33611
18	20	206	0.102	0.909619	0.9523	0.9644	61279
66	60	325	0.201	0.837600	0.9713	0.8883	118504
116	117	563	0.300	0.735185	0.9789	0.9744	211124
277	257	979	0.400	0.674288	0.9803	0.9300	455736
228	186	783	0.501	0.624148	0.9885	0.8326	357504
373	373	1407	0.565	0.514214	0.9878	0.9763	610881
391	390	1498	0.589	0.492156	0.9880	0.9786	619271
389	347	1316	0.634	0.481495	0.9905	0.9228	539199
