# output_snr_noff_b1_512.txt usage=20 Best-1 No FF
5	13	44	0.054	0.953885	0.9787	0.9730	326191
12	25	80	0.104	0.913377	0.9810	0.9545	637976
132	156	489	0.300	0.778636	0.9741	0.9304	1611849
164	199	666	0.401	0.696516	0.9797	0.9601	1932197
182	222	765	0.500	0.611365	0.9854	0.9717	1976319
176	230	702	0.600	0.511634	0.9913	0.9782	1696881
198	231	595	0.698	0.400816	0.9953	0.9884	1778066
245	272	724	0.750	0.366641	0.9953	0.9842	1679130
