# output_snr_noff_1024.txt usage=50:...
8	17	437	0.053	0.956896	0.8377	0.9792	37386
18	35	899	0.102	0.919840	0.8523	0.9702	49220
66	92	1629	0.201	0.848097	0.8930	0.9593	88990
116	153	2061	0.300	0.770378	0.9307	0.9639	109406
277	293	2606	0.400	0.705823	0.9531	0.9612	130371
228	261	2708	0.501	0.600661	0.9665	0.9697	150317
373	371	3269	0.565	0.567142	0.9726	0.9655	163381
391	392	3406	0.589	0.545429	0.9740	0.9687	170850
389	399	3690	0.634	0.506467	0.9775	0.9673	174205
