# output_snr_b1_256.txt usage=10 Best-1
4	4	8	0.056	0.961968	0.9933	0.9995	1398
8	8	17	0.106	0.914225	0.9925	0.9926	2896
22	20	36	0.203	0.840058	0.9940	0.9402	5533
46	36	62	0.302	0.778471	0.9942	0.8777	8523
91	69	117	0.401	0.711478	0.9925	0.8762	15096
154	132	234	0.501	0.636522	0.9908	0.9212	24316
133	131	228	0.601	0.508606	0.9945	0.9923	18215
149	149	245	0.700	0.416835	0.9960	0.9969	16057
127	126	190	0.775	0.333820	0.9976	0.9980	11291
