# output_snr_512.txt
5	5	100	0.054	0.953218	0.9262	0.9780	5848
12	13	131	0.104	0.915745	0.9505	0.9278	10891
44	44	205	0.201	0.833700	0.9731	0.9462	29071
132	116	388	0.300	0.773659	0.9746	0.8960	64919
164	117	358	0.401	0.723130	0.9850	0.8091	59208
182	146	444	0.500	0.632928	0.9883	0.8482	73859
176	163	410	0.600	0.480686	0.9939	0.9660	64769
198	170	406	0.698	0.450361	0.9961	0.8799	57710
245	245	533	0.750	0.333563	0.9962	0.9952	71879
