# output_snr_b1_1024.txt usage=50 Best-1
8	8	20	0.053	0.952164	0.9955	0.9976	43564
18	18	41	0.102	0.904643	0.9959	0.9973	91078
66	66	148	0.201	0.812729	0.9937	0.9956	261764
116	116	257	0.300	0.721076	0.9937	0.9957	450694
228	228	514	0.501	0.537452	0.9944	0.9955	678323
373	373	876	0.565	0.492928	0.9929	0.9928	1089510
391	391	896	0.589	0.470519	0.9931	0.9938	1112004
389	342	778	0.634	0.458577	0.9948	0.9347	908580
