256	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
0	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.524264	-0.048093	0.294460	-0.048093	0.634413	-0.048093	0.862535	-0.048093	0.634413	-0.001590	0.282464	0.161163	0.503994	0.158460	0.186717	0.120054	0.503994	-0.007142	0.267761	0.207023	0.357278	1.198726	1.181679	0.252295	0.473470	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.457357	-0.048093	0.359032	-0.048093	0.634413	-0.048093	0.350822	-0.048093	0.634413	-0.001590	0.282464	0.517066	0.503994	0.158460	0.324751	0.111986	0.503994	0.325177	0.476197	0.505408	0.474994	0.063680	0.780370	0.263671	0.474994	-0.065973	0.351977	-0.065973	0.458169	0.293048	1.187228	2.035128	2.035128	0.181696	0.219747	-0.036346	0.458861	0.481546	0.757423	2.076258	2.076258	0.102653	0.329955	0.102653	0.364629	0.102653	0.329955	0.102653	0.471664	0.239277	0.404120	0.193704	0.371150	1.017483	1.220598	0.193704	0.371150	-0.065973	0.179977	-0.065973	0.359406	0.293048	0.393671	0.112674	0.467839	0.181696	0.326345	0.202082	0.211822	0.481546	0.326861	0.161859	0.241170	0.102653	0.329955	0.102653	0.236817	0.102653	0.329955	0.102653	0.236817	0.236299	0.190021	0.193704	0.371150	0.190272	0.360661	0.193704	0.371150	-0.029264	0.172931	-0.029264	0.261307	-0.029264	0.172931	-0.029264	0.293246	-0.048093	0.209518	-0.048093	-0.028186	-0.048093	0.945482	-0.048093	-0.028186	-0.001590	0.018775	0.132614	0.060644	0.158460	0.018775	0.084498	0.015591	-0.007142	0.188298	-0.025869	-0.087182	1.198726	1.232040	-0.026351	-0.087182	-0.029264	0.172931	-0.029264	0.499795	-0.029264	0.172931	-0.029264	0.282182	-0.048093	-0.038146	-0.048093	-0.028186	-0.048093	-0.038146	-0.048093	-0.028186	-0.001590	0.018775	0.521044	0.590668	0.158460	0.018775	0.111979	0.111979	-0.008875	-0.008875	-0.065973	-0.065973	-0.005775	-0.005775	-0.065973	-0.065973	-0.065973	0.257330	-0.065973	0.117556	0.293048	1.187228	2.035128	2.035128	0.235355	0.492818	0.379015	0.379015	0.235355	0.492818	0.379015	0.379015	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.236846	0.236846	-0.029264	-0.029264	0.236846	0.236846	-0.029264	-0.029264	-0.065973	0.228025	-0.065973	0.228025	0.293048	0.084540	0.032779	0.032779	0.235355	-0.035269	-0.010442	-0.010442	0.235355	-0.035269	-0.010442	-0.010442	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	-0.027405	-0.027405	-0.029264	-0.029264	-0.027405	-0.027405	-0.029264	-0.029264
1	0.423313	0.103722	0.423313	0.492886	0.423313	0.103722	0.423313	0.215242	0.380993	0.315555	0.380993	0.633046	0.380993	0.732590	0.380993	0.633046	0.403008	0.386444	0.498552	0.953850	0.559883	0.463804	0.488508	0.953850	0.407684	0.553612	0.466076	0.586806	0.370339	0.402494	0.546999	0.376325	0.423313	0.103722	0.423313	0.492886	0.423313	0.103722	0.423313	0.435530	0.380993	0.367459	0.380993	0.633046	0.380993	0.457297	0.380993	0.633046	0.403008	0.386444	0.713744	0.953850	0.559883	0.460367	0.560818	0.953850	0.533185	0.665446	0.618567	0.487657	0.345058	0.487918	0.347782	0.487657	0.301986	0.334906	0.301986	0.638036	0.600270	0.460030	0.891296	0.891296	0.528211	0.289113	0.227788	0.271865	0.746447	0.948364	0.934157	0.934157	0.454665	0.586857	0.454665	0.517154	0.454665	0.586857	0.454665	0.390932	0.486094	0.526534	0.620837	0.181604	0.353080	0.490859	0.620837	0.181604	0.301986	0.376706	0.301986	0.557584	0.600270	0.459836	0.390904	0.190234	0.528211	0.576522	0.352356	0.284804	0.746447	0.430612	0.382567	0.202470	0.487698	0.586857	0.454665	0.354693	0.454665	0.586857	0.487698	0.354693	0.402002	0.424933	0.620837	0.181604	0.397801	0.406547	0.620837	0.181604	0.423313	0.710975	0.423313	0.481385	0.423313	0.710975	0.423313	0.401734	0.380993	0.501035	0.380993	0.472042	0.380993	0.896574	0.380993	0.472042	0.403008	0.417581	0.353947	0.419945	0.559883	0.417581	0.466526	0.395235	0.407684	0.390640	0.388982	0.291669	0.370339	0.391102	0.414840	0.291669	0.423313	0.710975	0.423313	0.570491	0.423313	0.710975	0.423313	0.498333	0.380993	0.327649	0.380993	0.472042	0.380993	0.327649	0.380993	0.472042	0.403008	0.417581	0.764191	0.850873	0.559883	0.417581	0.389301	0.389301	0.372261	0.372261	0.257020	0.257020	0.384427	0.384427	0.257020	0.257020	0.301986	0.384874	0.301986	0.330142	0.600270	0.460030	0.891296	0.891296	0.977434	0.978115	0.724621	0.724621	0.977434	0.978115	0.724621	0.724621	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.613391	0.613391	0.370456	0.370456	0.613391	0.613391	0.370456	0.370456	0.301986	0.344588	0.301986	0.344588	0.600270	0.371413	0.449749	0.449749	0.977434	0.333555	0.333299	0.333299	0.977434	0.333555	0.333299	0.333299	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.332862	0.332862	0.370456	0.370456	0.332862	0.332862	0.370456	0.370456
2	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.524264	-0.048093	0.294460	-0.048093	0.634413	-0.048093	0.862535	-0.048093	0.634413	-0.001590	0.282464	0.161163	0.503994	0.158460	0.186717	0.120054	0.503994	-0.007142	0.267761	0.207023	0.357278	1.198726	1.181679	0.252295	0.473470	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.457357	-0.048093	0.359032	-0.048093	0.634413	-0.048093	0.350822	-0.048093	0.634413	-0.001590	0.282464	0.517066	0.503994	0.158460	0.324751	0.111986	0.503994	0.325177	0.476197	0.505408	0.474994	0.063680	0.780370	0.263671	0.474994	-0.065973	0.351977	-0.065973	0.458169	0.293048	1.187228	2.035128	2.035128	0.181696	0.219747	-0.036346	0.458861	0.481546	0.757423	2.076258	2.076258	0.102653	0.329955	0.102653	0.364629	0.102653	0.329955	0.102653	0.471664	0.239277	0.404120	0.193704	0.371150	1.017483	1.220598	0.193704	0.371150	-0.065973	0.179977	-0.065973	0.359406	0.293048	0.393671	0.112674	0.467839	0.181696	0.326345	0.202082	0.211822	0.481546	0.326861	0.161859	0.241170	0.102653	0.329955	0.102653	0.236817	0.102653	0.329955	0.102653	0.236817	0.236299	0.190021	0.193704	0.371150	0.190272	0.360661	0.193704	0.371150	-0.029264	0.172931	-0.029264	0.261307	-0.029264	0.172931	-0.029264	0.293246	-0.048093	0.209518	-0.048093	-0.028186	-0.048093	0.945482	-0.048093	-0.028186	-0.001590	0.018775	0.132614	0.060644	0.158460	0.018775	0.084498	0.015591	-0.007142	0.188298	-0.025869	-0.087182	1.198726	1.232040	-0.026351	-0.087182	-0.029264	0.172931	-0.029264	0.499795	-0.029264	0.172931	-0.029264	0.282182	-0.048093	-0.038146	-0.048093	-0.028186	-0.048093	-0.038146	-0.048093	-0.028186	-0.001590	0.018775	0.521044	0.590668	0.158460	0.018775	0.111979	0.111979	-0.008875	-0.008875	-0.065973	-0.065973	-0.005775	-0.005775	-0.065973	-0.065973	-0.065973	0.257330	-0.065973	0.117556	0.293048	1.187228	2.035128	2.035128	0.235355	0.492818	0.379015	0.379015	0.235355	0.492818	0.379015	0.379015	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.236846	0.236846	-0.029264	-0.029264	0.236846	0.236846	-0.029264	-0.029264	-0.065973	0.228025	-0.065973	0.228025	0.293048	0.084540	0.032779	0.032779	0.235355	-0.035269	-0.010442	-0.010442	0.235355	-0.035269	-0.010442	-0.010442	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	-0.027405	-0.027405	-0.029264	-0.029264	-0.027405	-0.027405	-0.029264	-0.029264
3	0.438896	0.872597	0.438896	0.018550	0.438896	0.872597	0.438896	0.713757	0.347896	0.322140	0.347896	0.418015	0.347896	0.926828	0.347896	0.418015	0.414794	0.497857	0.346978	0.837193	0.641593	0.485076	0.408212	0.837193	0.396303	0.222520	0.259896	0.215581	0.843332	0.815256	0.344626	0.644378	0.438896	0.872597	0.438896	0.018550	0.438896	0.872597	0.438896	0.101084	0.347896	0.342386	0.347896	0.418015	0.347896	0.467443	0.347896	0.418015	0.414794	0.497857	0.639897	0.837193	0.641593	0.499700	0.461094	0.837193	0.647967	0.383628	0.053159	0.040713	0.345820	1.013038	0.058387	0.040713	0.308724	0.440543	0.308724	0.354157	0.467220	0.954576	1.600106	1.600106	0.437855	0.339167	0.305321	0.635144	0.680981	0.778151	1.751811	1.751811	0.562510	1.160516	0.562510	0.508846	0.562510	1.160516	0.562510	0.674644	0.367079	0.570662	0.601239	0.806566	0.741642	0.940286	0.601239	0.806566	0.308724	0.279010	0.308724	0.316652	0.467220	0.552755	0.343490	0.691421	0.437855	0.540420	0.279116	0.261780	0.680981	0.459714	0.316154	0.320461	0.562510	1.160516	0.562510	0.454355	0.562510	1.160516	0.562510	0.454355	0.395348	0.355222	0.601239	0.806566	0.383819	0.428657	0.601239	0.806566	0.438896	0.544914	0.438896	0.173645	0.438896	0.544914	0.438896	0.360997	0.347896	0.235739	0.347896	0.415152	0.347896	0.827946	0.347896	0.415152	0.414794	0.424294	0.276773	0.430999	0.641593	0.424294	0.315784	0.417266	0.396303	0.378350	0.379777	0.278957	0.843332	0.871262	0.391303	0.278957	0.438896	0.544914	0.438896	0.019796	0.438896	0.544914	0.438896	0.274618	0.347896	0.359023	0.347896	0.415152	0.347896	0.359023	0.347896	0.415152	0.414794	0.424294	0.652205	0.745876	0.641593	0.424294	0.351433	0.351433	0.386739	0.386739	0.327940	0.327940	0.429951	0.429951	0.327940	0.327940	0.308724	0.280605	0.308724	0.396551	0.467220	0.954576	1.600106	1.600106	0.586429	0.693098	0.521680	0.521680	0.586429	0.693098	0.521680	0.521680	0.562510	0.694423	0.562510	0.694423	0.562510	0.694423	0.562510	0.694423	0.358403	0.358403	0.484586	0.484586	0.358403	0.358403	0.484586	0.484586	0.308724	0.593925	0.308724	0.593925	0.467220	0.349460	0.412105	0.412105	0.586429	0.251555	0.393914	0.393914	0.586429	0.251555	0.393914	0.393914	0.562510	0.694423	0.562510	0.694423	0.562510	0.694423	0.562510	0.694423	0.409052	0.409052	0.484586	0.484586	0.409052	0.409052	0.484586	0.484586
4	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.524264	-0.048093	0.294460	-0.048093	0.634413	-0.048093	0.862535	-0.048093	0.634413	-0.001590	0.282464	0.161163	0.503994	0.158460	0.186717	0.120054	0.503994	-0.007142	0.267761	0.207023	0.357278	1.198726	1.181679	0.252295	0.473470	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.457357	-0.048093	0.359032	-0.048093	0.634413	-0.048093	0.350822	-0.048093	0.634413	-0.001590	0.282464	0.517066	0.503994	0.158460	0.324751	0.111986	0.503994	0.325177	0.476197	0.505408	0.474994	0.063680	0.780370	0.263671	0.474994	-0.065973	0.351977	-0.065973	0.458169	0.293048	1.187228	2.035128	2.035128	0.181696	0.219747	-0.036346	0.458861	0.481546	0.757423	2.076258	2.076258	0.102653	0.329955	0.102653	0.364629	0.102653	0.329955	0.102653	0.471664	0.239277	0.404120	0.193704	0.371150	1.017483	1.220598	0.193704	0.371150	-0.065973	0.179977	-0.065973	0.359406	0.293048	0.393671	0.112674	0.467839	0.181696	0.326345	0.202082	0.211822	0.481546	0.326861	0.161859	0.241170	0.102653	0.329955	0.102653	0.236817	0.102653	0.329955	0.102653	0.236817	0.236299	0.190021	0.193704	0.371150	0.190272	0.360661	0.193704	0.371150	-0.029264	0.172931	-0.029264	0.261307	-0.029264	0.172931	-0.029264	0.293246	-0.048093	0.209518	-0.048093	-0.028186	-0.048093	0.945482	-0.048093	-0.028186	-0.001590	0.018775	0.132614	0.060644	0.158460	0.018775	0.084498	0.015591	-0.007142	0.188298	-0.025869	-0.087182	1.198726	1.232040	-0.026351	-0.087182	-0.029264	0.172931	-0.029264	0.499795	-0.029264	0.172931	-0.029264	0.282182	-0.048093	-0.038146	-0.048093	-0.028186	-0.048093	-0.038146	-0.048093	-0.028186	-0.001590	0.018775	0.521044	0.590668	0.158460	0.018775	0.111979	0.111979	-0.008875	-0.008875	-0.065973	-0.065973	-0.005775	-0.005775	-0.065973	-0.065973	-0.065973	0.257330	-0.065973	0.117556	0.293048	1.187228	2.035128	2.035128	0.235355	0.492818	0.379015	0.379015	0.235355	0.492818	0.379015	0.379015	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.236846	0.236846	-0.029264	-0.029264	0.236846	0.236846	-0.029264	-0.029264	-0.065973	0.228025	-0.065973	0.228025	0.293048	0.084540	0.032779	0.032779	0.235355	-0.035269	-0.010442	-0.010442	0.235355	-0.035269	-0.010442	-0.010442	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	-0.027405	-0.027405	-0.029264	-0.029264	-0.027405	-0.027405	-0.029264	-0.029264
5	0.423313	0.103722	0.423313	0.492886	0.423313	0.103722	0.423313	0.215242	0.380993	0.315555	0.380993	0.633046	0.380993	0.732590	0.380993	0.633046	0.403008	0.386444	0.498552	0.953850	0.559883	0.463804	0.488508	0.953850	0.407684	0.553612	0.466076	0.586806	0.370339	0.402494	0.546999	0.376325	0.423313	0.103722	0.423313	0.492886	0.423313	0.103722	0.423313	0.435530	0.380993	0.367459	0.380993	0.633046	0.380993	0.457297	0.380993	0.633046	0.403008	0.386444	0.713744	0.953850	0.559883	0.460367	0.560818	0.953850	0.533185	0.665446	0.618567	0.487657	0.345058	0.487918	0.347782	0.487657	0.301986	0.334906	0.301986	0.638036	0.600270	0.460030	0.891296	0.891296	0.528211	0.289113	0.227788	0.271865	0.746447	0.948364	0.934157	0.934157	0.454665	0.586857	0.454665	0.517154	0.454665	0.586857	0.454665	0.390932	0.486094	0.526534	0.620837	0.181604	0.353080	0.490859	0.620837	0.181604	0.301986	0.376706	0.301986	0.557584	0.600270	0.459836	0.390904	0.190234	0.528211	0.576522	0.352356	0.284804	0.746447	0.430612	0.382567	0.202470	0.487698	0.586857	0.454665	0.354693	0.454665	0.586857	0.487698	0.354693	0.402002	0.424933	0.620837	0.181604	0.397801	0.406547	0.620837	0.181604	0.423313	0.710975	0.423313	0.481385	0.423313	0.710975	0.423313	0.401734	0.380993	0.501035	0.380993	0.472042	0.380993	0.896574	0.380993	0.472042	0.403008	0.417581	0.353947	0.419945	0.559883	0.417581	0.466526	0.395235	0.407684	0.390640	0.388982	0.291669	0.370339	0.391102	0.414840	0.291669	0.423313	0.710975	0.423313	0.570491	0.423313	0.710975	0.423313	0.498333	0.380993	0.327649	0.380993	0.472042	0.380993	0.327649	0.380993	0.472042	0.403008	0.417581	0.764191	0.850873	0.559883	0.417581	0.389301	0.389301	0.372261	0.372261	0.257020	0.257020	0.384427	0.384427	0.257020	0.257020	0.301986	0.384874	0.301986	0.330142	0.600270	0.460030	0.891296	0.891296	0.977434	0.978115	0.724621	0.724621	0.977434	0.978115	0.724621	0.724621	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.613391	0.613391	0.370456	0.370456	0.613391	0.613391	0.370456	0.370456	0.301986	0.344588	0.301986	0.344588	0.600270	0.371413	0.449749	0.449749	0.977434	0.333555	0.333299	0.333299	0.977434	0.333555	0.333299	0.333299	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.454665	0.376699	0.332862	0.332862	0.370456	0.370456	0.332862	0.332862	0.370456	0.370456
6	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.524264	-0.048093	0.294460	-0.048093	0.634413	-0.048093	0.862535	-0.048093	0.634413	-0.001590	0.282464	0.161163	0.503994	0.158460	0.186717	0.120054	0.503994	-0.007142	0.267761	0.207023	0.357278	1.198726	1.181679	0.252295	0.473470	-0.029264	0.412595	-0.029264	0.465964	-0.029264	0.412595	-0.029264	0.457357	-0.048093	0.359032	-0.048093	0.634413	-0.048093	0.350822	-0.048093	0.634413	-0.001590	0.282464	0.517066	0.503994	0.158460	0.324751	0.111986	0.503994	0.325177	0.476197	0.505408	0.474994	0.063680	0.780370	0.263671	0.474994	-0.065973	0.351977	-0.065973	0.458169	0.293048	1.187228	2.035128	2.035128	0.181696	0.219747	-0.036346	0.458861	0.481546	0.757423	2.076258	2.076258	0.102653	0.329955	0.102653	0.364629	0.102653	0.329955	0.102653	0.471664	0.239277	0.404120	0.193704	0.371150	1.017483	1.220598	0.193704	0.371150	-0.065973	0.179977	-0.065973	0.359406	0.293048	0.393671	0.112674	0.467839	0.181696	0.326345	0.202082	0.211822	0.481546	0.326861	0.161859	0.241170	0.102653	0.329955	0.102653	0.236817	0.102653	0.329955	0.102653	0.236817	0.236299	0.190021	0.193704	0.371150	0.190272	0.360661	0.193704	0.371150	-0.029264	0.172931	-0.029264	0.261307	-0.029264	0.172931	-0.029264	0.293246	-0.048093	0.209518	-0.048093	-0.028186	-0.048093	0.945482	-0.048093	-0.028186	-0.001590	0.018775	0.132614	0.060644	0.158460	0.018775	0.084498	0.015591	-0.007142	0.188298	-0.025869	-0.087182	1.198726	1.232040	-0.026351	-0.087182	-0.029264	0.172931	-0.029264	0.499795	-0.029264	0.172931	-0.029264	0.282182	-0.048093	-0.038146	-0.048093	-0.028186	-0.048093	-0.038146	-0.048093	-0.028186	-0.001590	0.018775	0.521044	0.590668	0.158460	0.018775	0.111979	0.111979	-0.008875	-0.008875	-0.065973	-0.065973	-0.005775	-0.005775	-0.065973	-0.065973	-0.065973	0.257330	-0.065973	0.117556	0.293048	1.187228	2.035128	2.035128	0.235355	0.492818	0.379015	0.379015	0.235355	0.492818	0.379015	0.379015	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.236846	0.236846	-0.029264	-0.029264	0.236846	0.236846	-0.029264	-0.029264	-0.065973	0.228025	-0.065973	0.228025	0.293048	0.084540	0.032779	0.032779	0.235355	-0.035269	-0.010442	-0.010442	0.235355	-0.035269	-0.010442	-0.010442	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	0.102653	0.129340	-0.027405	-0.027405	-0.029264	-0.029264	-0.027405	-0.027405	-0.029264	-0.029264
7	1.539054	-0.083139	1.539054	0.269043	1.539054	-0.083139	1.539054	-0.102849	1.430571	0.150947	1.430571	0.563946	1.430571	0.390486	1.430571	0.563946	1.079724	0.381692	0.519030	0.945432	1.412551	0.302815	0.505026	0.945432	1.080370	0.320721	0.385275	0.264688	0.170731	0.146059	0.208150	0.111936	1.539054	-0.083139	1.539054	0.269043	1.539054	-0.083139	1.539054	0.234370	1.430571	0.158084	1.430571	0.563946	1.430571	-0.012612	1.430571	0.563946	1.079724	0.381692	0.729451	0.945432	1.412551	0.386736	0.490421	0.945432	0.943234	0.496233	0.491483	0.322733	0.606426	0.003303	0.205609	0.322733	1.304933	0.442219	1.304933	0.434788	0.948297	-0.001660	0.088977	0.088977	1.303485	0.139280	1.158443	-0.087537	0.894980	0.589138	0.150855	0.150855	1.345163	0.578985	1.345163	0.304143	1.345163	0.578985	1.345163	0.325385	0.800660	0.456092	0.580780	0.233516	0.259006	0.296101	0.580780	0.233516	1.304933	0.259685	1.304933	0.439554	0.948297	0.164850	0.504523	0.012126	1.303485	0.524955	0.822875	0.227511	0.894980	0.279936	0.272170	0.173408	1.345163	0.578985	1.345163	0.298204	1.345163	0.578985	1.345163	0.298204	0.541715	0.262028	0.580780	0.233516	0.580987	0.380125	0.580780	0.233516	1.539054	0.647747	1.539054	0.288623	1.539054	0.647747	1.539054	0.209507	1.430571	0.261407	1.430571	1.628054	1.430571	0.566665	1.430571	1.628054	1.079724	1.240079	0.449031	0.444031	1.412551	1.240079	0.548638	0.592902	1.080370	0.538046	1.475450	1.341526	0.170731	0.149999	1.525931	1.341526	1.539054	0.647747	1.539054	0.440174	1.539054	0.647747	1.539054	0.316575	1.430571	1.219184	1.430571	1.628054	1.430571	1.219184	1.430571	1.628054	1.079724	1.240079	0.812958	0.909533	1.412551	1.240079	0.612747	0.612747	1.348110	1.348110	1.302287	1.302287	1.448068	1.448068	1.302287	1.302287	1.304933	0.399794	1.304933	0.648169	0.948297	-0.001660	0.088977	0.088977	1.103753	0.928257	0.943525	0.943525	1.103753	0.928257	0.943525	0.943525	1.345163	1.519265	1.345163	1.519265	1.345163	1.519265	1.345163	1.519265	1.044385	1.044385	1.554025	1.554025	1.044385	1.044385	1.554025	1.554025	1.304933	1.124734	1.304933	1.124734	0.948297	0.856814	1.246600	1.246600	1.103753	1.134324	1.441995	1.441995	1.103753	1.134324	1.441995	1.441995	1.345163	1.519265	1.345163	1.519265	1.345163	1.519265	1.345163	1.519265	1.391717	1.391717	1.554025	1.554025	1.391717	1.391717	1.554025	1.554025
8	-0.007189	0.257337	-0.007189	0.465964	-0.007189	0.257337	-0.007189	0.430439	-0.027414	0.294460	-0.027414	0.634413	-0.027414	0.862535	-0.027414	0.634413	0.071868	0.282464	0.168639	0.503994	0.243693	0.173399	0.137787	0.503994	0.064825	0.267761	0.218607	0.357278	1.198726	1.181679	0.252295	0.387913	-0.007189	0.257337	-0.007189	0.465964	-0.007189	0.257337	-0.007189	0.457357	-0.027414	0.359032	-0.027414	0.634413	-0.027414	0.333874	-0.027414	0.634413	0.071868	0.282464	0.517066	0.503994	0.243693	0.324751	0.116847	0.503994	0.325177	0.456108	0.505408	0.474994	0.086570	0.640066	0.263671	0.474994	-0.065289	0.351977	-0.065289	0.458169	0.332646	1.187228	2.035128	2.035128	0.123221	0.202729	-0.064788	0.372532	0.447953	0.757423	2.076258	2.076258	0.183780	0.329955	0.183780	0.364629	0.183780	0.329955	0.183780	0.385475	0.292020	0.406861	0.189360	0.221813	1.017483	1.220598	0.189360	0.221813	-0.065289	0.182312	-0.065289	0.318041	0.332646	0.313888	0.100848	0.352165	0.123221	0.326345	0.162512	0.204635	0.447953	0.327770	0.161859	0.212382	0.183780	0.329955	0.183780	0.236817	0.183780	0.329955	0.183780	0.236817	0.236299	0.184299	0.189360	0.221813	0.179350	0.360661	0.189360	0.221813	-0.007189	0.172931	-0.007189	0.261307	-0.007189	0.172931	-0.007189	0.293246	-0.027414	0.209518	-0.027414	-0.027317	-0.027414	0.945482	-0.027414	-0.027317	0.071868	-0.015052	0.154690	0.091140	0.243693	-0.015052	0.094250	0.047557	0.064825	0.165893	-0.025869	-0.102673	1.198726	1.232040	-0.026351	-0.102673	-0.007189	0.172931	-0.007189	0.499795	-0.007189	0.172931	-0.007189	0.282182	-0.027414	-0.005859	-0.027414	-0.027317	-0.027414	-0.005859	-0.027414	-0.027317	0.071868	-0.015052	0.549862	0.619817	0.243693	-0.015052	0.146167	0.146167	-0.008875	-0.008875	-0.065289	-0.065289	-0.005775	-0.005775	-0.065289	-0.065289	-0.065289	0.257330	-0.065289	0.117556	0.332646	1.187228	2.035128	2.035128	0.191547	0.492818	0.439514	0.439514	0.191547	0.492818	0.439514	0.439514	0.183780	0.150332	0.183780	0.150332	0.183780	0.150332	0.183780	0.150332	0.254087	0.254087	-0.007189	-0.007189	0.254087	0.254087	-0.007189	-0.007189	-0.065289	0.195940	-0.065289	0.195940	0.332646	0.084540	0.097350	0.097350	0.191547	-0.045653	-0.027414	-0.027414	0.191547	-0.045653	-0.027414	-0.027414	0.183780	0.150332	0.183780	0.150332	0.183780	0.150332	0.183780	0.150332	-0.027405	-0.027405	-0.007189	-0.007189	-0.027405	-0.027405	-0.007189	-0.007189
